date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:57:21	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:06:58%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact5e92.html?Action=reporterrorf&Code=367	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact5e925e92.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content6965.html?Section=m&Code=367)
11:57:21	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:06:59%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printa0dd.html?Code=366	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printa0dda0dd.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentdb49.html?Section=m&Code=366)
11:57:22	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:06:59%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact9413.html?Action=reporterrorf&Code=366	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact94139413.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentdb49.html?Section=m&Code=366)
11:57:22	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:06:59%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printae40.html?Code=142	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printae40ae40.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content965b.html?Section=m&Code=142)
11:57:22	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:00%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact7017.html?Action=reporterrorf&Code=142	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact70177017.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content965b.html?Section=m&Code=142)
11:57:23	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:00%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print56f0.html?Code=396	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print56f056f0.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentaf7c.html?Section=m&Code=396)
11:57:23	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:00%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact8e45.html?Action=reporterrorf&Code=396	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact8e458e45.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentaf7c.html?Section=m&Code=396)
11:57:23	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:01%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printd692.html?Code=29	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printd692d692.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content6b31.html?Section=m&Code=29)
11:57:24	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:01%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact90b2.html?Action=reporterrorf&Code=29	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact90b290b2.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content6b31.html?Section=m&Code=29)
11:57:24	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:01%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print6059.html?Code=30	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print60596059.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content890d.html?Section=m&Code=30)
11:57:24	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:02%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact5b77.html?Action=reporterrorf&Code=30	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact5b775b77.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content890d.html?Section=m&Code=30)
11:57:25	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:02%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print17aa.html?Code=14	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print17aa17aa.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content20bf.html?Section=m&Code=14)
11:57:25	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:02%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interacte28a.html?Action=reporterrorf&Code=14	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interacte28ae28a.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content20bf.html?Section=m&Code=14)
11:57:25	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:02%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print340d.html?Code=15	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print340d340d.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content7515.html?Section=m&Code=15)
11:57:26	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:03%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact41fa.html?Action=reporterrorf&Code=15	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact41fa41fa.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content7515.html?Section=m&Code=15)
11:57:26	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:03%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print992f.html?Code=365	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print992f992f.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentbb30.html?Section=m&Code=365)
11:57:26	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:03%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interactc378.html?Action=reporterrorf&Code=365	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interactc378c378.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentbb30.html?Section=m&Code=365)
11:57:26	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:04%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printb92c.html?Code=395	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printb92cb92c.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentb18a.html?Section=m&Code=395)
11:57:27	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:04%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interactf759.html?Action=reporterrorf&Code=395	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interactf759f759.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentb18a.html?Section=m&Code=395)
11:57:27	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:04%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print4ce5.html?Code=394	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print4ce54ce5.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content94a8.html?Section=m&Code=394)
11:57:28	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:05%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interactb21f.html?Action=reporterrorf&Code=394	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interactb21fb21f.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content94a8.html?Section=m&Code=394)
11:57:28	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:05%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printacc2.html?Code=130	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printacc2acc2.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content1eec.html?Section=m&Code=130)
11:57:28	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:05%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interactaf10.html?Action=reporterrorf&Code=130	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interactaf10af10.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content1eec.html?Section=m&Code=130)
11:57:28	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:06%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print6121.html?Code=131	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print61216121.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content9c39.html?Section=m&Code=131)
11:57:29	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:06%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact903e.html?Action=reporterrorf&Code=131	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact903e903e.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content9c39.html?Section=m&Code=131)
11:57:29	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:06%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printbec3.html?Code=437	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printbec3bec3.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contented08.html?Section=m&Code=437)
11:57:29	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:07%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interactfa85.html?Action=reporterrorf&Code=437	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interactfa85fa85.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contented08.html?Section=m&Code=437)
11:57:30	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:07%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print7c61.html?Code=440	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print7c617c61.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content9d4e.html?Section=m&Code=440)
11:57:30	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:07%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact888b.html?Action=reporterrorf&Code=440	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact888b888b.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content9d4e.html?Section=m&Code=440)
11:57:30	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:08%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printa523.html?Code=135	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printa523a523.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentc443.html?Section=m&Code=135)
11:57:31	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:08%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact953e.html?Action=reporterrorf&Code=135	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact953e953e.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentc443.html?Section=m&Code=135)
11:57:31	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:08%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printded9.html?Code=16	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printded9ded9.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content8453.html?Section=m&Code=16)
11:57:31	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:09%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact81ac.html?Action=reporterrorf&Code=16	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact81ac81ac.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content8453.html?Section=m&Code=16)
11:57:32	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:09%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printea61.html?Code=17	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printea61ea61.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content036f.html?Section=m&Code=17)
11:57:32	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:09%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact17c5.html?Action=reporterrorf&Code=17	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact17c517c5.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content036f.html?Section=m&Code=17)
11:57:32	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:09%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print2f5c.html?Code=429	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print2f5c2f5c.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content03ff.html?Section=m&Code=429)
11:57:32	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:10%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact364a.html?Action=reporterrorf&Code=429	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact364a364a.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content03ff.html?Section=m&Code=429)
11:57:33	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:10%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printf7af.html?Code=500	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printf7aff7af.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content78af.html?Section=m&Code=500)
11:57:33	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:10%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact6c8c.html?Action=reporterrorf&Code=500	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact6c8c6c8c.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content78af.html?Section=m&Code=500)
11:57:33	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:11%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print2208.html?Code=430	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print22082208.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content3e28.html?Section=m&Code=430)
11:57:34	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:11%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact335c.html?Action=reporterrorf&Code=430	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact335c335c.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content3e28.html?Section=m&Code=430)
11:57:34	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:11%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print6733.html?Code=2	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print67336733.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content9626.html?Section=m&Code=2)
11:57:34	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:12%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact23f9.html?Action=reporterrorf&Code=2	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact23f923f9.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content9626.html?Section=m&Code=2)
11:57:35	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:12%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print4745.html?Code=3	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print47454745.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content2148.html?Section=m&Code=3)
11:57:35	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:12%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact6ce7.html?Action=reporterrorf&Code=3	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact6ce76ce7.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content2148.html?Section=m&Code=3)
11:57:35	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:13%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printcfd1.html?Code=4	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printcfd1cfd1.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentf8d5.html?Section=m&Code=4)
11:57:36	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:13%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact5e9a.html?Action=reporterrorf&Code=4	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact5e9a5e9a.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentf8d5.html?Section=m&Code=4)
11:57:36	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:13%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print084c.html?Code=27	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print084c084c.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content06b8.html?Section=m&Code=27)
11:57:36	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:14%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact5f0b.html?Action=reporterrorf&Code=27	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact5f0b5f0b.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content06b8.html?Section=m&Code=27)
11:57:37	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:14%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print4a1c.html?Code=74	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print4a1c4a1c.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content93db.html?Section=m&Code=74)
11:57:37	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:14%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact4039.html?Action=reporterrorf&Code=74	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact40394039.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content93db.html?Section=m&Code=74)
11:57:37	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:14%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printbbd2.html?Code=75	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printbbd2bbd2.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content1ded.html?Section=m&Code=75)
11:57:37	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:15%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interactbbc6.html?Action=reporterrorf&Code=75	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interactbbc6bbc6.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content1ded.html?Section=m&Code=75)
11:57:38	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:15%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print8e59.html?Code=76	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print8e598e59.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentb198.html?Section=m&Code=76)
11:57:38	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:15%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact12a6.html?Action=reporterrorf&Code=76	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact12a612a6.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentb198.html?Section=m&Code=76)
11:57:38	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:16%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printb014.html?Code=77	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printb014b014.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content5d9d.html?Section=m&Code=77)
11:57:39	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:16%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact6f3e.html?Action=reporterrorf&Code=77	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact6f3e6f3e.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content5d9d.html?Section=m&Code=77)
11:57:39	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:16%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printa014.html?Code=78	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printa014a014.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentdb60.html?Section=m&Code=78)
11:57:39	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:17%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact3022.html?Action=reporterrorf&Code=78	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact30223022.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentdb60.html?Section=m&Code=78)
11:57:40	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:17%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/print3d85.html?Code=79	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/print3d853d85.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentb8ff.html?Section=m&Code=79)
11:57:40	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:17%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact0f76.html?Action=reporterrorf&Code=79	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact0f760f76.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentb8ff.html?Section=m&Code=79)
11:57:40	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:17%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printf000.html?Code=80	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printf000f000.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content076c.html?Section=m&Code=80)
11:57:40	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:18%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/interact1df8.html?Action=reporterrorf&Code=80	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/interact1df81df8.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content076c.html?Section=m&Code=80)
11:57:41	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Sep%202015%2017:07:18%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/printb59a.html?Code=81	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/printb59ab59a.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/contentf866.html?Section=m&Code=81)
